regime,scope,system,seed,t,l1_from_matched,prior_neg,prior_neu,prior_pos,macro_f1
lodo,Tech,full,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.741358926653629
lodo,Tech,full,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7412814706812401
lodo,Tech,full,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7405649072779146
lodo,Tech,full,s42,0.5,0.256,0.314,0.422,0.264,0.7392233663686442
lodo,Tech,full,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7372498883804495
lodo,Tech,full,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.73461514630648
lodo,Tech,full,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.7312638976795055
lodo,Tech,full,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.7271084024862208
lodo,Tech,full,s42,1.0,0.512,0.28,0.55,0.17,0.7220173167831087
lodo,Tech,full,s87,0.0,0.0,0.348,0.294,0.358,0.7351293805754467
lodo,Tech,full,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.7374925081377617
lodo,Tech,full,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.7390648280007243
lodo,Tech,full,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.739909861801141
lodo,Tech,full,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.7400656881776785
lodo,Tech,full,s87,0.5,0.256,0.314,0.422,0.264,0.7395476336042148
lodo,Tech,full,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.7383489723002331
lodo,Tech,full,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.736439687340143
lodo,Tech,full,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.7337630150874325
lodo,Tech,full,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.7302290745925163
lodo,Tech,full,s87,1.0,0.512,0.28,0.55,0.17,0.7257042359977294
lodo,Tech,full_midinject,s100,0.0,0.0,0.348,0.294,0.358,0.7361859222394656
lodo,Tech,full_midinject,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.737837539487726
lodo,Tech,full_midinject,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.738692507694597
lodo,Tech,full_midinject,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.73880817586354
lodo,Tech,full_midinject,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7382160731093489
lodo,Tech,full_midinject,s100,0.5,0.256,0.314,0.422,0.264,0.7369244804251132
lodo,Tech,full_midinject,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7349189704224264
lodo,Tech,full_midinject,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7321609782789448
lodo,Tech,full_midinject,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.7285841392278073
lodo,Tech,full_midinject,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7240877222113699
lodo,Tech,full_midinject,s100,1.0,0.512,0.28,0.55,0.17,0.7185258811288769
lodo,Tech,full_midinject,s13,0.0,0.0,0.348,0.294,0.358,0.7199987100257963
lodo,Tech,full_midinject,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7222945606685561
lodo,Tech,full_midinject,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7237489800156697
lodo,Tech,full_midinject,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.724420864169693
lodo,Tech,full_midinject,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7243440857885384
lodo,Tech,full_midinject,s13,0.5,0.256,0.314,0.422,0.264,0.7235296765363507
lodo,Tech,full_midinject,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7219661636756829
lodo,Tech,full_midinject,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7196180597823026
lodo,Tech,full_midinject,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7164222109906602
lodo,Tech,full_midinject,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7122813290294054
lodo,Tech,full_midinject,s13,1.0,0.512,0.28,0.55,0.17,0.7070534502866134
lodo,Tech,full_midinject,s21,0.0,0.0,0.348,0.294,0.358,0.7242191407998543
lodo,Tech,full_midinject,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7269531971676729
lodo,Tech,full_midinject,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.7289110181175916
lodo,Tech,full_midinject,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.7301618846039597
lodo,Tech,full_midinject,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.7307517093393904
lodo,Tech,full_midinject,s21,0.5,0.256,0.314,0.422,0.264,0.730705610437627
lodo,Tech,full_midinject,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.730028703527775
lodo,Tech,full_midinject,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.7287051138230428
lodo,Tech,full_midinject,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.7266948932874365
lodo,Tech,full_midinject,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.7239280928732298
lodo,Tech,full_midinject,s21,1.0,0.512,0.28,0.55,0.17,0.720294526244003
lodo,Tech,full_midinject,s42,0.0,0.0,0.348,0.294,0.358,0.733985561909249
lodo,Tech,full_midinject,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.735565209079723
lodo,Tech,full_midinject,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7363730378617519
lodo,Tech,full_midinject,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7364688923061932
lodo,Tech,full_midinject,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7358874563191886
lodo,Tech,full_midinject,s42,0.5,0.256,0.314,0.422,0.264,0.7346408654984917
lodo,Tech,full_midinject,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7327192980633122
lodo,Tech,full_midinject,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.7300895904323083
lodo,Tech,full_midinject,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.726691579414112
lodo,Tech,full_midinject,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.7224314328553488
lodo,Tech,full_midinject,s42,1.0,0.512,0.28,0.55,0.17,0.7171705482908367
lodo,Tech,full_midinject,s87,0.0,0.0,0.348,0.294,0.358,0.7334489388854747
lodo,Tech,full_midinject,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.7356689683296135
lodo,Tech,full_midinject,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.7371041752898863
lodo,Tech,full_midinject,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.7378181101616978
lodo,Tech,full_midinject,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.7378493669668152
lodo,Tech,full_midinject,s87,0.5,0.256,0.314,0.422,0.264,0.7372141968019396
lodo,Tech,full_midinject,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.7359071642247311
lodo,Tech,full_midinject,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.733899879313073
lodo,Tech,full_midinject,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.7311375058735751
lodo,Tech,full_midinject,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.7275323135439392
lodo,Tech,full_midinject,s87,1.0,0.512,0.28,0.55,0.17,0.7229528632963577
lodo,Tech,mdeberta_dapt,s100,0.0,0.0,0.348,0.294,0.358,0.7410331126032806
lodo,Tech,mdeberta_dapt,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7436933044215351
lodo,Tech,mdeberta_dapt,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.745558139126755
lodo,Tech,mdeberta_dapt,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7466951747321805
lodo,Tech,mdeberta_dapt,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7471470170160915
lodo,Tech,mdeberta_dapt,s100,0.5,0.256,0.314,0.422,0.264,0.7469339927484114
lodo,Tech,mdeberta_dapt,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7460548834314705
lodo,Tech,mdeberta_dapt,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7444857415872361
lodo,Tech,mdeberta_dapt,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.74217647682172
lodo,Tech,mdeberta_dapt,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7390444539620012
lodo,Tech,mdeberta_dapt,s100,1.0,0.512,0.28,0.55,0.17,0.7349636362382448
lodo,Tech,mdeberta_dapt,s13,0.0,0.0,0.348,0.294,0.358,0.727590908332654
lodo,Tech,mdeberta_dapt,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7280251717169918
lodo,Tech,mdeberta_dapt,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7277142970068341
lodo,Tech,mdeberta_dapt,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7267093999379021
lodo,Tech,mdeberta_dapt,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7250366564942253
lodo,Tech,mdeberta_dapt,s13,0.5,0.256,0.314,0.422,0.264,0.7226997836140248
lodo,Tech,mdeberta_dapt,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7196804631043472
lodo,Tech,mdeberta_dapt,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7159367764423129
lodo,Tech,mdeberta_dapt,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7113993738485137
lodo,Tech,mdeberta_dapt,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7059646761744084
lodo,Tech,mdeberta_dapt,s13,1.0,0.512,0.28,0.55,0.17,0.6994837684733911
lodo,Tech,mdeberta_dapt,s21,0.0,0.0,0.348,0.294,0.358,0.7388608223144479
lodo,Tech,mdeberta_dapt,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7377515100401788
lodo,Tech,mdeberta_dapt,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.7358983879328808
lodo,Tech,mdeberta_dapt,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.7333389653006394
lodo,Tech,mdeberta_dapt,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.7300862511638172
lodo,Tech,mdeberta_dapt,s21,0.5,0.256,0.314,0.422,0.264,0.726131028849168
lodo,Tech,mdeberta_dapt,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.7214421361381941
lodo,Tech,mdeberta_dapt,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.7159648739542511
lodo,Tech,mdeberta_dapt,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.7096173599477106
lodo,Tech,mdeberta_dapt,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.7022842995288606
lodo,Tech,mdeberta_dapt,s21,1.0,0.512,0.28,0.55,0.17,0.6938071707478896
lodo,Tech,mdeberta_dapt,s42,0.0,0.0,0.348,0.294,0.358,0.7504316272311032
lodo,Tech,mdeberta_dapt,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7528528156535165
lodo,Tech,mdeberta_dapt,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7544761844158473
lodo,Tech,mdeberta_dapt,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.755367440860688
lodo,Tech,mdeberta_dapt,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7555668147666786
lodo,Tech,mdeberta_dapt,s42,0.5,0.256,0.314,0.422,0.264,0.7550917442186499
lodo,Tech,mdeberta_dapt,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.753937556277079
lodo,Tech,mdeberta_dapt,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.7520761719635504
lodo,Tech,mdeberta_dapt,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.7494525208763935
lodo,Tech,mdeberta_dapt,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.745977899207321
lodo,Tech,mdeberta_dapt,s42,1.0,0.512,0.28,0.55,0.17,0.741518792346667
lodo,Tech,mdeberta_dapt,s87,0.0,0.0,0.348,0.294,0.358,0.7450341119746647
lodo,Tech,mdeberta_dapt,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.7469911962431107
lodo,Tech,mdeberta_dapt,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.7481441704690921
lodo,Tech,mdeberta_dapt,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.7485540470170479
lodo,Tech,mdeberta_dapt,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.7482559796378601
lodo,Tech,mdeberta_dapt,s87,0.5,0.256,0.314,0.422,0.264,0.7472618949640237
lodo,Tech,mdeberta_dapt,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.7455610945202285
lodo,Tech,mdeberta_dapt,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.7431188791154358
lodo,Tech,mdeberta_dapt,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.7398729140079645
lodo,Tech,mdeberta_dapt,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.7357266321658563
lodo,Tech,mdeberta_dapt,s87,1.0,0.512,0.28,0.55,0.17,0.7305383305980967
lodo,Tech,mdeberta_ft,s100,0.0,0.0,0.348,0.294,0.358,0.7536083498669663
lodo,Tech,mdeberta_ft,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7530882137951994
lodo,Tech,mdeberta_ft,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7518290881090959
lodo,Tech,mdeberta_ft,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7498725241465393
lodo,Tech,mdeberta_ft,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7472351109320479
lodo,Tech,mdeberta_ft,s100,0.5,0.256,0.314,0.422,0.264,0.7439108256831574
lodo,Tech,mdeberta_ft,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7398713065027219
lodo,Tech,mdeberta_ft,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7350641492679654
lodo,Tech,mdeberta_ft,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.7294089958295373
lodo,Tech,mdeberta_ft,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7227907898195566
lodo,Tech,mdeberta_ft,s100,1.0,0.512,0.28,0.55,0.17,0.7150490146275414
lodo,Tech,mdeberta_ft,s13,0.0,0.0,0.348,0.294,0.358,0.7491385272451806
lodo,Tech,mdeberta_ft,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7497969787262697
lodo,Tech,mdeberta_ft,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7496893064024478
lodo,Tech,mdeberta_ft,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.748869285536912
lodo,Tech,mdeberta_ft,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.747365505899877
lodo,Tech,mdeberta_ft,s13,0.5,0.256,0.314,0.422,0.264,0.7451838766602448
lodo,Tech,mdeberta_ft,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7423080825668893
lodo,Tech,mdeberta_ft,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7386980491923757
lodo,Tech,mdeberta_ft,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7342861323339042
lodo,Tech,mdeberta_ft,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7289703188175914
lodo,Tech,mdeberta_ft,s13,1.0,0.512,0.28,0.55,0.17,0.7226030768548588
lodo,Tech,mdeberta_ft,s42,0.0,0.0,0.348,0.294,0.358,0.7597443932654716
lodo,Tech,mdeberta_ft,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7609785353498985
lodo,Tech,mdeberta_ft,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7614377300118865
lodo,Tech,mdeberta_ft,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7611789360677216
lodo,Tech,mdeberta_ft,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.760233341967622
lodo,Tech,mdeberta_ft,s42,0.5,0.256,0.314,0.422,0.264,0.7586089791441425
lodo,Tech,mdeberta_ft,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7562912305339742
lodo,Tech,mdeberta_ft,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.7532412894670397
lodo,Tech,mdeberta_ft,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.7493922669703209
lodo,Tech,mdeberta_ft,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.7446421948559389
lodo,Tech,mdeberta_ft,s42,1.0,0.512,0.28,0.55,0.17,0.7388424810908689
lodo,Tech,xlmr_dapt,s100,0.0,0.0,0.348,0.294,0.358,0.7391696210411615
lodo,Tech,xlmr_dapt,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7409926263951094
lodo,Tech,xlmr_dapt,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7420498617307482
lodo,Tech,xlmr_dapt,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7424055884777939
lodo,Tech,xlmr_dapt,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.74209946029287
lodo,Tech,xlmr_dapt,s100,0.5,0.256,0.314,0.422,0.264,0.7411491884168608
lodo,Tech,xlmr_dapt,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7395512333791093
lodo,Tech,xlmr_dapt,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7372795500538825
lodo,Tech,xlmr_dapt,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.734282064521896
lodo,Tech,xlmr_dapt,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7304740987888857
lodo,Tech,xlmr_dapt,s100,1.0,0.512,0.28,0.55,0.17,0.725727219837887
lodo,Tech,xlmr_dapt,s13,0.0,0.0,0.348,0.294,0.358,0.7480587249232699
lodo,Tech,xlmr_dapt,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7487598804329975
lodo,Tech,xlmr_dapt,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7486796510514985
lodo,Tech,xlmr_dapt,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7478693944852349
lodo,Tech,xlmr_dapt,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7463548177188181
lodo,Tech,xlmr_dapt,s13,0.5,0.256,0.314,0.422,0.264,0.7441384681100192
lodo,Tech,xlmr_dapt,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7412001645813987
lodo,Tech,xlmr_dapt,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7374954453457027
lodo,Tech,xlmr_dapt,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7329517770027496
lodo,Tech,xlmr_dapt,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7274618681439109
lodo,Tech,xlmr_dapt,s13,1.0,0.512,0.28,0.55,0.17,0.7208728377812248
lodo,Tech,xlmr_dapt,s42,0.0,0.0,0.348,0.294,0.358,0.7349971899783784
lodo,Tech,xlmr_dapt,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7368205055150506
lodo,Tech,xlmr_dapt,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7379268964881937
lodo,Tech,xlmr_dapt,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7383825364032958
lodo,Tech,xlmr_dapt,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7382299213678899
lodo,Tech,xlmr_dapt,s42,0.5,0.256,0.314,0.422,0.264,0.7374907832750544
lodo,Tech,xlmr_dapt,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7361670654035889
lodo,Tech,xlmr_dapt,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.7342400246558243
lodo,Tech,xlmr_dapt,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.7316671766933268
lodo,Tech,xlmr_dapt,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.7283763415823655
lodo,Tech,xlmr_dapt,s42,1.0,0.512,0.28,0.55,0.17,0.7242553080645493
lodo,Tech,xlmr_ft,s100,0.0,0.0,0.348,0.294,0.358,0.7256703748542925
lodo,Tech,xlmr_ft,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7270847231347828
lodo,Tech,xlmr_ft,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7276979621532815
lodo,Tech,xlmr_ft,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7275664311343237
lodo,Tech,xlmr_ft,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7267210187089423
lodo,Tech,xlmr_ft,s100,0.5,0.256,0.314,0.422,0.264,0.7251696395817381
lodo,Tech,xlmr_ft,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7228977312667002
lodo,Tech,xlmr_ft,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7198668255084745
lodo,Tech,xlmr_ft,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.7160109321617482
lodo,Tech,xlmr_ft,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7112300802049215
lodo,Tech,xlmr_ft,s100,1.0,0.512,0.28,0.55,0.17,0.7053797717163319
lodo,Tech,xlmr_ft,s13,0.0,0.0,0.348,0.294,0.358,0.7200374089792042
lodo,Tech,xlmr_ft,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.7208384318923505
lodo,Tech,xlmr_ft,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7208602190258202
lodo,Tech,xlmr_ft,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7201557915157751
lodo,Tech,xlmr_ft,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7187532948651233
lodo,Tech,xlmr_ft,s13,0.5,0.256,0.314,0.422,0.264,0.716658371745828
lodo,Tech,xlmr_ft,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7138545714705672
lodo,Tech,xlmr_ft,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7103018449980052
lodo,Tech,xlmr_ft,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7059328558816188
lodo,Tech,xlmr_ft,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7006464413877976
lodo,Tech,xlmr_ft,s13,1.0,0.512,0.28,0.55,0.17,0.6942969626759593
lodo,Tech,xlmr_ft,s21,0.0,0.0,0.348,0.294,0.358,0.7268150364433353
lodo,Tech,xlmr_ft,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7290516492742515
lodo,Tech,xlmr_ft,s21,0.2,0.1024,0.3344,0.3452,0.3204,0.730457185403914
lodo,Tech,xlmr_ft,s21,0.3,0.1536,0.3276,0.3708,0.3016,0.7310929598319301
lodo,Tech,xlmr_ft,s21,0.4,0.2048,0.3208,0.3964,0.2828,0.7309949380067647
lodo,Tech,xlmr_ft,s21,0.5,0.256,0.314,0.422,0.264,0.730176094057871
lodo,Tech,xlmr_ft,s21,0.6,0.3072,0.3072,0.4476,0.2452,0.7286268515262763
lodo,Tech,xlmr_ft,s21,0.7,0.3584,0.3004,0.4732,0.2264,0.7263136144582757
lodo,Tech,xlmr_ft,s21,0.8,0.4096,0.2936,0.4988,0.2076,0.7231750829665113
lodo,Tech,xlmr_ft,s21,0.9,0.4608,0.2868,0.5244,0.1888,0.7191156392330745
lodo,Tech,xlmr_ft,s21,1.0,0.512,0.28,0.55,0.17,0.7139944585942969
lodo,Tech,xlmr_ft,s42,0.0,0.0,0.348,0.294,0.358,0.7149756821610055
lodo,Tech,xlmr_ft,s42,0.1,0.0512,0.3412,0.3196,0.3392,0.7171303949652023
lodo,Tech,xlmr_ft,s42,0.2,0.1024,0.3344,0.3452,0.3204,0.7185382060125415
lodo,Tech,xlmr_ft,s42,0.3,0.1536,0.3276,0.3708,0.3016,0.7192651976017697
lodo,Tech,xlmr_ft,s42,0.4,0.2048,0.3208,0.3964,0.2828,0.7193538579278291
lodo,Tech,xlmr_ft,s42,0.5,0.256,0.314,0.422,0.264,0.7188257567347772
lodo,Tech,xlmr_ft,s42,0.6,0.3072,0.3072,0.4476,0.2452,0.7176823578939464
lodo,Tech,xlmr_ft,s42,0.7,0.3584,0.3004,0.4732,0.2264,0.7159039978593965
lodo,Tech,xlmr_ft,s42,0.8,0.4096,0.2936,0.4988,0.2076,0.7134467293848167
lodo,Tech,xlmr_ft,s42,0.9,0.4608,0.2868,0.5244,0.1888,0.7102362884400907
lodo,Tech,xlmr_ft,s42,1.0,0.512,0.28,0.55,0.17,0.7061577294364983
lodo,Tech,xlmr_ft,s87,0.0,0.0,0.348,0.294,0.358,0.7157971666406326
lodo,Tech,xlmr_ft,s87,0.1,0.0512,0.3412,0.3196,0.3392,0.717739220611004
lodo,Tech,xlmr_ft,s87,0.2,0.1024,0.3344,0.3452,0.3204,0.7188745004410735
lodo,Tech,xlmr_ft,s87,0.3,0.1536,0.3276,0.3708,0.3016,0.7192623267075396
lodo,Tech,xlmr_ft,s87,0.4,0.2048,0.3208,0.3964,0.2828,0.7189367702073602
lodo,Tech,xlmr_ft,s87,0.5,0.256,0.314,0.422,0.264,0.7179091330170374
lodo,Tech,xlmr_ft,s87,0.6,0.3072,0.3072,0.4476,0.2452,0.7161684965289905
lodo,Tech,xlmr_ft,s87,0.7,0.3584,0.3004,0.4732,0.2264,0.7136803810543197
lodo,Tech,xlmr_ft,s87,0.8,0.4096,0.2936,0.4988,0.2076,0.7103832522455091
lodo,Tech,xlmr_ft,s87,0.9,0.4608,0.2868,0.5244,0.1888,0.7061822206027596
lodo,Tech,xlmr_ft,s87,1.0,0.512,0.28,0.55,0.17,0.7009386921626981
lodo,Tech,xlmr_supcon,s100,0.0,0.0,0.348,0.294,0.358,0.7129000405758186
lodo,Tech,xlmr_supcon,s100,0.1,0.0512,0.3412,0.3196,0.3392,0.7148729586704481
lodo,Tech,xlmr_supcon,s100,0.2,0.1024,0.3344,0.3452,0.3204,0.7160365725775022
lodo,Tech,xlmr_supcon,s100,0.3,0.1536,0.3276,0.3708,0.3016,0.7164489309425108
lodo,Tech,xlmr_supcon,s100,0.4,0.2048,0.3208,0.3964,0.2828,0.7161429486576535
lodo,Tech,xlmr_supcon,s100,0.5,0.256,0.314,0.422,0.264,0.7151287635860569
lodo,Tech,xlmr_supcon,s100,0.6,0.3072,0.3072,0.4476,0.2452,0.7133941765732086
lodo,Tech,xlmr_supcon,s100,0.7,0.3584,0.3004,0.4732,0.2264,0.7109032018349963
lodo,Tech,xlmr_supcon,s100,0.8,0.4096,0.2936,0.4988,0.2076,0.7075924464440962
lodo,Tech,xlmr_supcon,s100,0.9,0.4608,0.2868,0.5244,0.1888,0.7033646455411825
lodo,Tech,xlmr_supcon,s100,1.0,0.512,0.28,0.55,0.17,0.6980780835431251
lodo,Tech,xlmr_supcon,s13,0.0,0.0,0.348,0.294,0.358,0.7138951761610338
lodo,Tech,xlmr_supcon,s13,0.1,0.0512,0.3412,0.3196,0.3392,0.716553627460602
lodo,Tech,xlmr_supcon,s13,0.2,0.1024,0.3344,0.3452,0.3204,0.7184155670966837
lodo,Tech,xlmr_supcon,s13,0.3,0.1536,0.3276,0.3708,0.3016,0.7195470851807183
lodo,Tech,xlmr_supcon,s13,0.4,0.2048,0.3208,0.3964,0.2828,0.7199897153676104
lodo,Tech,xlmr_supcon,s13,0.5,0.256,0.314,0.422,0.264,0.7197629834138745
lodo,Tech,xlmr_supcon,s13,0.6,0.3072,0.3072,0.4476,0.2452,0.7188650763925403
lodo,Tech,xlmr_supcon,s13,0.7,0.3584,0.3004,0.4732,0.2264,0.7172716474837477
lodo,Tech,xlmr_supcon,s13,0.8,0.4096,0.2936,0.4988,0.2076,0.7149324519334659
lodo,Tech,xlmr_supcon,s13,0.9,0.4608,0.2868,0.5244,0.1888,0.7117650860588046
lodo,Tech,xlmr_supcon,s13,1.0,0.512,0.28,0.55,0.17,0.7076444294372499
lodo,Tech,xlmr_supcon,s21,0.0,0.0,0.348,0.294,0.358,0.7175963887967659
lodo,Tech,xlmr_supcon,s21,0.1,0.0512,0.3412,0.3196,0.3392,0.7204392605582539
